mesh_id,snomed_id,snomed_term,confidence,mapping_method,frequency,entity_classes,corpora,snomed_active
D004374,83330001,Patent ductus arteriosus,0.90,shared_cui,1,disease,BC5CDR,true
D004387,203045001,Dupuytren's disease of palm,0.90,shared_cui,1,disease,BC5CDR,true
D004392,237836003,Short stature disorder,0.90,shared_cui,1,disease,BioRED,true
D004426,109907005,Acquired anomaly of ear,0.90,shared_cui,1,disease,BioRED,true
D004427,25906001,Disorder of ear,0.90,shared_cui,1,disease,BioRED,true
D004476,254237003,Aplasia of skin,0.90,shared_cui,1,disease,BioRED,true
D004485,43116000,Eczema,0.90,shared_cui,1,disease,BC5CDR,true
D004630,64572001,Disease,0.40,sty_fallback:Pathologic Function,1,disease,BC5CDR,true
D004640,373466009,Emetine,0.90,shared_cui,1,chemical,BioRED,true
D004678,58762006,Encephalomalacia,0.90,shared_cui,1,disease,BC5CDR,true
D004694,15459006,Endocardial cushion defect,0.90,shared_cui,1,disease,BioRED,true
D004774,33168009,Entropion,0.90,shared_cui,1,disease,BC5CDR,true
D004775,139398002,Enuresis,0.90,shared_cui,1,disease,BC5CDR,false
D004801,256012001,Eosine,0.90,shared_cui,1,chemical,BC5CDR,true
D004819,19138001,Epidermodysplasia verruciformis,0.90,shared_cui,1,disease,BioRED,true
D004938,126817006,Neoplasm of esophagus,0.90,shared_cui,1,disease,BC5CDR,true
D004952,45120003,Ester,0.90,shared_cui,1,chemical,BioRED,true
D005030,20761000,Ketene,0.55,mrrel_rn,1,chemical,BioRED,true
D005070,22931006,Evans blue stain,0.90,shared_cui,1,chemical,BC5CDR,true
D005096,416189003,Exostosis,0.90,shared_cui,1,disease,BioRED,true
D005217,409429004,Intravenous fat emulsion,0.90,shared_cui,1,chemical,BioRED,false
D005279,373525006,Fenoprofen,0.90,shared_cui,1,chemical,BC5CDR,true
D005357,789439000,Fibrous dysplasia,0.90,shared_cui,1,disease,BioRED,true
D005368,105706003,Disease caused by Filarioidea,0.90,shared_cui,1,disease,BC5CDR,true
D005406,105590001,Substance,0.40,sty_fallback:Organic Chemical,1,chemical,BC5CDR,true
D005444,418221001,Flunarizine,0.90,shared_cui,1,chemical,BC5CDR,true
D005463,43161001,Fluoroacetate,0.90,shared_cui,1,chemical,BC5CDR,false
D005530,229844004,Deformity of foot,0.90,shared_cui,1,disease,BC5CDR,true
D005682,58281002,Gadolinium,0.90,shared_cui,1,chemical,BC5CDR,true
D005687,155965001,Galactorrhea,0.90,shared_cui,1,disease,BC5CDR,false
D005759,25374005,Gastroenteritis,0.90,shared_cui,1,disease,BC5CDR,true
D005833,126907002,Neoplasm of female genital organ,0.90,shared_cui,1,disease,BioRED,true
D005922,236407003,IgA nephropathy,0.90,shared_cui,1,disease,BC5CDR,true
D005973,25761002,Glutamine,0.90,shared_cui,1,chemical,BioRED,true
D005990,80582002,Glycerin,0.90,shared_cui,1,chemical,BC5CDR,true
D006003,36998008,Glycogen,0.90,shared_cui,1,chemical,BioRED,true
D006025,82565009,Mucopolysaccharide,0.90,shared_cui,1,chemical,BC5CDR,true
D006069,15628003,Gonorrhea,0.90,shared_cui,1,disease,BioRED,true
D006106,18861007,"Granulosa cell tumor, malignant",0.90,shared_cui,1,disease,BC5CDR,true
D006145,387456007,Guanethidine,0.90,shared_cui,1,chemical,BC5CDR,true
D006151,529003,Guanosine,0.90,shared_cui,1,chemical,BC5CDR,true
D006344,17718000,Ostium primum defect,0.90,shared_cui,1,disease,BC5CDR,true
D006392,33377007,Cavernous hemangioma,0.90,shared_cui,1,disease,BioRED,true
D006416,12710003,Hematoxylin stain,0.90,shared_cui,1,chemical,BC5CDR,true
D006469,66857006,Hemoptysis,0.90,shared_cui,1,disease,BC5CDR,true
D006482,240523007,Viral hemorrhagic fever,0.90,shared_cui,1,disease,BC5CDR,true
D006519,235875008,Alcoholic hepatitis,0.90,shared_cui,1,disease,BC5CDR,true
D006547,414403008,Hernia,0.90,shared_cui,1,disease,BC5CDR,true
D006548,39839004,Diaphragmatic hernia,0.90,shared_cui,1,disease,BC5CDR,true
D006562,4740000,Herpes zoster,0.90,shared_cui,1,disease,BC5CDR,true
D006601,116259001,Hexose,0.90,shared_cui,1,chemical,BioRED,true
D006603,105590001,Substance,0.40,sty_fallback:Organic Chemical,1,chemical,BC5CDR,true
D006820,38218009,Hyaluronic acid,0.90,shared_cui,1,chemical,BC5CDR,true
D006843,56181003,Chlorinated hydrocarbon,0.90,shared_cui,1,chemical,BioRED,true
D006851,27763000,Hydrochloric acid,0.90,shared_cui,1,chemical,BC5CDR,true
D006919,372856003,Hydroxyzine,0.90,shared_cui,1,chemical,BC5CDR,true
D006929,88213004,Hyperaldosteronism,0.90,shared_cui,1,disease,BC5CDR,true
D006941,14151009,Hyperesthesia,0.90,shared_cui,1,disease,BC5CDR,true
D006951,3744001,Hyperlipoproteinemia,0.90,shared_cui,1,disease,BC5CDR,true
D006963,58424009,Overeating,0.90,shared_cui,1,disease,BC5CDR,true
D006972,22006008,Hypertelorism,0.90,shared_cui,1,disease,BC5CDR,true
D006975,34742003,Portal hypertension,0.90,shared_cui,1,disease,BC5CDR,true
D007006,48130008,Hypogonadism,0.90,shared_cui,1,disease,BC5CDR,true
D007018,74728003,Hypopituitarism,0.90,shared_cui,1,disease,BioRED,true
D007021,416010008,Hypospadias,0.90,shared_cui,1,disease,BioRED,true
D007027,111568001,Hypothalamic syndrome,0.90,shared_cui,1,disease,BC5CDR,true
D007049,12456005,Iatrogenic disorder,0.90,shared_cui,1,disease,BC5CDR,true
D007057,52475004,Xeroderma,0.90,shared_cui,1,disease,BioRED,true
D007244,271558008,Infectious mononucleosis,0.90,shared_cui,1,disease,BC5CDR,true
D007455,44588005,Iodine,0.90,shared_cui,1,chemical,BC5CDR,true
D007499,85478004,Disorder of iris,0.90,shared_cui,1,disease,BioRED,true
D007516,399528006,Islet cell neoplasm,0.90,shared_cui,1,disease,BioRED,true
D007547,386853004,Isosorbide,0.90,shared_cui,1,chemical,BC5CDR,true
D007592,399269003,Arthropathy,0.90,shared_cui,1,disease,BioRED,true
D007637,88151007,Keratoconjunctivitis,0.90,shared_cui,1,disease,BC5CDR,true
D007644,48611009,Darier disease,0.90,shared_cui,1,disease,BioRED,true
D007659,59431004,Ketone,0.90,shared_cui,1,chemical,BC5CDR,true
D007662,213281004,Ketonemia,0.90,shared_cui,1,disease,BC5CDR,true
D007673,444691002,Renal cortical necrosis,0.90,shared_cui,1,disease,BioRED,true
D007710,721756002,Infection caused by Klebsiella,0.90,shared_cui,1,disease,BioRED,true
D007737,707616007,Kynurenine,0.90,shared_cui,1,chemical,BC5CDR,true
D007770,259319003,Lactate dehydrogenase,0.90,shared_cui,1,chemical,BioRED,true
D007775,199004,Decreased lactation,0.90,shared_cui,1,disease,BC5CDR,true
D007785,47703008,Lactose,0.90,shared_cui,1,chemical,BioRED,true
D007889,1162890002,Leiomyoma,0.90,shared_cui,1,disease,BioRED,true
D007890,1163022006,Leiomyosarcoma,0.90,shared_cui,1,disease,BC5CDR,true
D007939,108369006,Neoplasm,0.40,sty_fallback:Neoplastic Process,1,disease,BC5CDR,true
D007969,230769007,Periventricular leukomalacia,0.90,shared_cui,1,disease,BC5CDR,true
D007978,387296006,Levamisole,0.90,shared_cui,1,chemical,BioRED,true
D007981,387275004,Levorphanol,0.90,shared_cui,1,chemical,BC5CDR,true
D008060,71325002,Lipodystrophy,0.90,shared_cui,1,disease,BioRED,true
D008076,102737005,HDL cholesterol,0.90,shared_cui,1,chemical,BioRED,true
D008100,27916005,Abscess of liver,0.90,shared_cui,1,disease,BC5CDR,true
D008104,420054005,Alcoholic cirrhosis,0.90,shared_cui,1,disease,BC5CDR,true
D008118,44250009,Infection by Loa loa,0.90,shared_cui,1,disease,BC5CDR,true
D008173,64572001,Disease,0.40,sty_fallback:Disease or Syndrome,1,disease,BC5CDR,true
D008199,19471005,Lymphadenitis,0.90,shared_cui,1,disease,BC5CDR,true
D008207,94392001,Metastatic malignant neoplasm to lymph node,0.90,shared_cui,1,disease,BioRED,true
D008231,48813009,Lymphocytopenia,0.90,shared_cui,1,disease,BC5CDR,true
D008269,193387007,Cystoid macular edema,0.90,shared_cui,1,disease,BC5CDR,true
D008357,105590001,Substance,0.40,sty_fallback:Organic Chemical,1,chemical,BioRED,true
D008358,63089006,Mannose,0.90,shared_cui,1,chemical,BioRED,true
D008413,155952005,Mastitis,0.90,shared_cui,1,disease,BC5CDR,false
D008415,127581004,Mastocytosis,0.90,shared_cui,1,disease,BC5CDR,true
D008469,117178002,Meclofenamate,0.90,shared_cui,1,chemical,BC5CDR,true
D008577,126965008,Neoplasm of meninges,0.90,shared_cui,1,disease,BC5CDR,true
D008594,373717006,Premature menopause,0.90,shared_cui,1,disease,BC5CDR,true
D008628,45262002,Mercury,0.90,shared_cui,1,chemical,BC5CDR,true
D008661,86095007,Inborn error of metabolism,0.90,shared_cui,1,disease,BioRED,true
D008696,126126006,Methandrostenolone,0.90,shared_cui,1,chemical,BC5CDR,true
D008708,38959009,Methemoglobinemia,0.90,shared_cui,1,disease,BC5CDR,true
D008764,52841006,Methyl malonic acid,0.90,shared_cui,1,chemical,BioRED,true
D008803,387565003,Mianserin,0.90,shared_cui,1,chemical,BC5CDR,true
D008995,4824009,Amine oxidase (flavin-containing),0.90,shared_cui,1,chemical,BC5CDR,true
D009005,116257004,Monosaccharide,0.90,shared_cui,1,chemical,BC5CDR,true
D009041,17783003,Car sickness,0.90,shared_cui,1,disease,BioRED,true
D009074,46015007,Melanocyte stimulating hormone,0.90,shared_cui,1,chemical,BC5CDR,true
D009102,57653000,Multiple organ failure,0.90,shared_cui,1,disease,BC5CDR,true
D009103,24700007,Multiple sclerosis,0.90,shared_cui,1,disease,BC5CDR,true
D009116,59755005,Muscarine,0.90,shared_cui,1,chemical,BC5CDR,true
D009139,73573004,Congenital anomaly of musculoskeletal system,0.90,shared_cui,1,disease,BC5CDR,true
D009216,57190000,Myopia,0.90,shared_cui,1,disease,BioRED,true
D009248,387482003,Nadolol,0.90,shared_cui,1,chemical,BC5CDR,true
D009377,60549007,Multiple endocrine adenomas,0.90,shared_cui,1,disease,BioRED,true
D009386,699346009,Hereditary cancer-predisposing syndrome,0.90,shared_cui,1,disease,BioRED,true
D009400,32916005,Nephrosclerosis,0.90,shared_cui,1,disease,BC5CDR,true
D009472,42012007,Neuronal ceroid lipofuscinosis,0.90,shared_cui,1,disease,BC5CDR,true
D009602,25931000,Nitrosamine,0.90,shared_cui,1,chemical,BioRED,true
D009627,725728003,Nomifensine,0.90,shared_cui,1,chemical,BC5CDR,true
D009640,126102009,Norethindrone,0.90,shared_cui,1,chemical,BC5CDR,true
D009647,24939007,Normetanephrine,0.90,shared_cui,1,chemical,BC5CDR,true
D009755,65194006,Night blindness,0.90,shared_cui,1,disease,BioRED,true
D009839,52073004,Oligomenorrhea,0.90,shared_cui,1,disease,BC5CDR,true
D009921,372797004,Metaproterenol,0.90,shared_cui,1,chemical,BC5CDR,true
D009952,8514004,Ornithine,0.90,shared_cui,1,chemical,BC5CDR,true
D010018,392559009,Tumor-induced osteomalacia,0.55,mrrel_rn,1,disease,BioRED,true
D010020,397758007,Osteonecrosis,0.90,shared_cui,1,disease,BC5CDR,true
D010076,387455006,Oxazepam,0.90,shared_cui,1,chemical,BC5CDR,true
D010168,87044003,Palmitate,0.90,shared_cui,1,chemical,BioRED,true
D010182,3855007,Disorder of pancreas,0.90,shared_cui,1,disease,BioRED,true
D010198,127034005,Pancytopenia,0.90,shared_cui,1,disease,BC5CDR,true
D010279,73132005,Disorder of parathyroid gland,0.90,shared_cui,1,disease,BioRED,true
D010309,14756005,Parotitis,0.90,shared_cui,1,disease,BC5CDR,true
D010409,33958003,Disorder of penis,0.90,shared_cui,1,disease,BC5CDR,true
D010504,105590001,Substance,0.40,"sty_fallback:Indicator, Reagent, or Diagnostic Aid",1,chemical,BC5CDR,true
D010538,48661000,Peritonitis,0.90,shared_cui,1,disease,BioRED,true
D010567,396433007,Pertussis vaccine,0.90,shared_cui,1,chemical,BC5CDR,false
D010575,59545008,Pesticide,0.90,shared_cui,1,chemical,BioRED,true
D010580,54411001,Peutz-Jeghers syndrome,0.90,shared_cui,1,disease,BioRED,true
D010636,300070004,Phenol and derivatives,0.90,shared_cui,1,chemical,BC5CDR,false
D010645,373343009,Phentermine,0.90,shared_cui,1,chemical,BC5CDR,true
D010649,63004003,Phenylalanine,0.90,shared_cui,1,chemical,BC5CDR,true
D010677,64572001,Disease,0.40,sty_fallback:Pathologic Function,1,disease,BC5CDR,true
D010714,23349009,Phosphatidyl ethanolamine,0.90,shared_cui,1,chemical,BioRED,true
D010787,22649008,Photodermatitis,0.90,shared_cui,1,disease,BC5CDR,true
D010868,386848009,Pimozide,0.90,shared_cui,1,chemical,BC5CDR,true
D010889,395833008,Piracetam,0.90,shared_cui,1,chemical,BC5CDR,true
D010954,1187107005,Plasmacytoma,0.90,shared_cui,1,disease,BC5CDR,true
D010975,771452004,Platelet aggregation inhibitor,0.90,shared_cui,1,chemical,BC5CDR,true
D011134,71544008,Polysaccharide,0.90,shared_cui,1,chemical,BioRED,true
D011206,386989006,Povidone iodine,0.90,shared_cui,1,chemical,BC5CDR,true
D011225,398254007,Pre-eclampsia,0.90,shared_cui,1,disease,BC5CDR,true
D011398,372871004,Promethazine,0.90,shared_cui,1,chemical,BC5CDR,true
D011458,418517007,Prostaglandin group E,0.90,shared_cui,1,chemical,BC5CDR,true
D011472,9713002,Prostatitis,0.90,shared_cui,1,disease,BC5CDR,true
D011512,186437007,Proteus infection,0.90,shared_cui,1,disease,BC5CDR,true
D011552,63398001,Bacterial infection caused by Pseudomonas,0.90,shared_cui,1,disease,BC5CDR,true
D011619,418183005,Psychotropic agent,0.90,shared_cui,1,chemical,BioRED,true
D011628,400003000,Delayed puberty,0.90,shared_cui,1,disease,BC5CDR,true
D011660,83291003,Cor pulmonale,0.90,shared_cui,1,disease,BC5CDR,true
D011695,191306005,Immunoglobulin A vasculitis,0.90,shared_cui,1,disease,BC5CDR,true
D011696,302873008,Thrombocytopenic purpura,0.90,shared_cui,1,disease,BioRED,true
D011697,373420004,Upshaw-Schulman syndrome,0.90,shared_cui,1,disease,BC5CDR,true
D011730,430926008,Pyridoxal,0.90,shared_cui,1,chemical,BC5CDR,true
D011928,195295006,Raynaud's disease,0.90,shared_cui,1,disease,BC5CDR,true
D012001,25289003,Hyperacusis,0.90,shared_cui,1,disease,BC5CDR,true
D012019,734947007,Complex regional pain syndrome type I,0.90,shared_cui,1,disease,BC5CDR,true
D012120,50043002,Disorder of respiratory system,0.90,shared_cui,1,disease,BC5CDR,true
D012135,70407001,Stridor,0.90,shared_cui,1,disease,BC5CDR,true
D012141,275498002,Respiratory tract infection,0.90,shared_cui,1,disease,BC5CDR,true
D012173,399463004,Retinitis,0.90,shared_cui,1,disease,BC5CDR,true
D012176,372579009,Retinoid,0.90,shared_cui,1,chemical,BioRED,true
D012213,58718002,Rheumatic fever,0.90,shared_cui,1,disease,BC5CDR,true
D012214,23685000,Rheumatic heart disease,0.90,shared_cui,1,disease,BC5CDR,true
D012256,13235001,Riboflavin,0.90,shared_cui,1,chemical,BC5CDR,true
D012279,41345002,Rickets,0.90,shared_cui,1,disease,BioRED,true
D012428,7446004,Ruthenium,0.90,shared_cui,1,chemical,BC5CDR,true
D012700,370469003,Serositis,0.90,shared_cui,1,disease,BC5CDR,true
D012873,239001006,Genodermatosis,0.90,shared_cui,1,disease,BioRED,true
D012891,73430006,Sleep apnea,0.90,shared_cui,1,disease,BC5CDR,true
D012972,23423003,Sodium hydroxide,0.90,shared_cui,1,chemical,BC5CDR,true
D013001,397826007,Briquet's syndrome,0.90,shared_cui,1,disease,BC5CDR,true
D013036,400948003,Spasmus nutans,0.90,shared_cui,1,disease,BC5CDR,true
D013132,763597000,Hereditary ataxia,0.90,shared_cui,1,disease,BioRED,true
D013163,16294009,Splenomegaly,0.90,shared_cui,1,disease,BC5CDR,true
D013174,42094007,Sporotrichosis,0.90,shared_cui,1,disease,BC5CDR,true
D013196,103042004,Androstanolone,0.90,shared_cui,1,chemical,BioRED,true
D013281,110426005,Aphtha,0.90,shared_cui,1,disease,BC5CDR,true
D013327,105590001,Substance,0.40,sty_fallback:Organic Chemical,1,chemical,BC5CDR,true
D013392,387387008,Sucralfate,0.90,shared_cui,1,chemical,BC5CDR,true
D013402,116267009,Sugar alcohol,0.90,shared_cui,1,chemical,BC5CDR,true
D013420,363528007,Sulfamethoxazole,0.90,shared_cui,1,chemical,BC5CDR,true
D013471,156345009,Sunburn,0.90,shared_cui,1,disease,BC5CDR,false
D013498,714082002,Suramin,0.90,shared_cui,1,chemical,BC5CDR,true
D013651,11193009,Metallic taste,0.90,shared_cui,1,disease,BC5CDR,true
D013705,41888000,Temporomandibular joint disorder,0.90,shared_cui,1,disease,BC5CDR,true
D013755,88376000,Carcinogen,0.65,mrrel_rb,1,chemical,BioRED,true
D013760,23816007,Tetrahydrocortisol,0.90,shared_cui,1,chemical,BioRED,true
D013761,46654009,Tetrahydrocortisone,0.90,shared_cui,1,chemical,BioRED,true
D013771,86299006,Tetralogy of Fallot,0.90,shared_cui,1,disease,BioRED,true
D013779,59149006,Tetrodotoxin,0.90,shared_cui,1,chemical,BioRED,true
D013786,88269008,Thalamic syndrome,0.90,shared_cui,1,disease,BC5CDR,true
D013864,425526007,Thioglycolate,0.90,shared_cui,1,chemical,BioRED,true
D013901,128210009,Thoracic outlet syndrome,0.90,shared_cui,1,disease,BC5CDR,true
D013967,66944004,Autoimmune thyroiditis,0.90,shared_cui,1,disease,BC5CDR,true
D014009,414941008,Onychomycosis,0.90,shared_cui,1,disease,BC5CDR,true
D014060,32614006,Microglossia,0.90,shared_cui,1,disease,BC5CDR,true
D014079,64572001,Disease,0.40,sty_fallback:Disease or Syndrome,1,disease,BioRED,true
D014123,187192000,Toxoplasmosis,0.90,shared_cui,1,disease,BC5CDR,true
D014151,373282008,Anxiolytic agent,0.90,shared_cui,1,chemical,BioRED,true
D014256,17155009,Trichotillomania,0.90,shared_cui,1,disease,BC5CDR,true
D014388,10893003,Tuberculous adenitis,0.90,shared_cui,1,disease,BC5CDR,true
D014530,65639002,Uridine diphosphate,0.90,shared_cui,1,chemical,BC5CDR,true
D014555,700242002,Fowler syndrome,0.55,mrrel_rn,1,disease,BC5CDR,true
D014570,128606002,Disorder of urinary system,0.90,shared_cui,1,disease,BC5CDR,true
D014594,126908007,Neoplasm of uterus,0.90,shared_cui,1,disease,BioRED,true
D014625,126921000,Neoplasm of vagina,0.90,shared_cui,1,disease,BC5CDR,true
D014701,71756007,Veratridine,0.90,shared_cui,1,chemical,BC5CDR,true
D014717,399153001,Vertigo,0.90,shared_cui,1,disease,BC5CDR,true
D014747,387051009,Vinblastine,0.90,shared_cui,1,chemical,BioRED,true
D014748,61864009,Vinca alkaloid,0.90,shared_cui,1,chemical,BC5CDR,true
D014923,36070007,Wiskott-Aldrich syndrome,0.90,shared_cui,1,disease,BC5CDR,true
D014973,63103006,Xanthomatosis,0.90,shared_cui,1,disease,BioRED,true
D014978,83598005,Xenon,0.90,shared_cui,1,chemical,BC5CDR,true
D014985,363677007,Xerophthalmia,0.90,shared_cui,1,disease,BC5CDR,true
D014991,782177004,Xylazine,0.90,shared_cui,1,chemical,BC5CDR,true
D015073,725541001,2-acetamidofluorene,0.90,shared_cui,1,chemical,BC5CDR,true
D015103,426390004,Droxidopa,0.90,shared_cui,1,chemical,BC5CDR,true
D015124,105590001,Substance,0.40,"sty_fallback:Nucleic Acid, Nucleoside, or Nucleotide",1,chemical,BC5CDR,true
D015242,387551000,Ofloxacin,0.90,shared_cui,1,chemical,BC5CDR,true
D015306,105590001,Substance,0.40,sty_fallback:Organic Chemical,1,chemical,BC5CDR,true
D015363,387556005,Rosoxacin,0.55,mrrel_rn,1,chemical,BC5CDR,true
D015378,46558003,Imipenem,0.90,shared_cui,1,chemical,BC5CDR,true
D015417,111499002,Déjérine-Sottas disease,0.90,shared_cui,1,disease,BC5CDR,true
D015620,127070008,Malignant histiocytic disorder,0.90,shared_cui,1,disease,BC5CDR,true
D015775,110398004,Microfracture,0.90,shared_cui,1,disease,BC5CDR,true
D015877,63251006,Persistent miosis,0.90,shared_cui,1,disease,BC5CDR,true
D016063,213261000,Intraoperative hemorrhage,0.90,shared_cui,1,disease,BC5CDR,true
D016113,268282005,Ichthyosiform erythroderma,0.90,shared_cui,1,disease,BioRED,true
D016179,80572003,"Colony-stimulating factor, granulocytic",0.90,shared_cui,1,chemical,BC5CDR,true
D016257,105590001,Substance,0.40,sty_fallback:Organic Chemical,1,chemical,BioRED,true
D016491,400047006,Peripheral vascular disease,0.90,shared_cui,1,disease,BC5CDR,true
D016677,372479006,Tocainide,0.90,shared_cui,1,chemical,BC5CDR,true
D016736,26843008,Antiphospholipid syndrome,0.90,shared_cui,1,disease,BC5CDR,true
D016751,7111000119109,Viral hepatitis E,0.90,shared_cui,1,disease,BC5CDR,true
D016905,371583007,Disease caused by Gram-negative bacteria,0.90,shared_cui,1,disease,BC5CDR,true
D016919,14232007,Cryptococcal meningitis,0.90,shared_cui,1,disease,BC5CDR,true
D017258,126112002,Medroxyprogesterone acetate,0.90,shared_cui,1,chemical,BC5CDR,true
D017279,105590001,Substance,0.40,"sty_fallback:Amino Acid, Peptide, or Protein",1,chemical,BioRED,true
D017298,386868003,Bisoprolol,0.90,shared_cui,1,chemical,BC5CDR,true
D017325,871822003,Hepatitis B virus antigen only vaccine product,0.90,shared_cui,1,chemical,BC5CDR,true
D017371,783923008,Serotonin receptor agonist,0.65,mrrel_rb,1,chemical,BC5CDR,true
D017379,55827005,Left ventricular hypertrophy,0.90,shared_cui,1,disease,BioRED,true
D017380,89792004,Right ventricular hypertrophy,0.90,shared_cui,1,disease,BioRED,true
D017488,254167000,Bullous ichthyosiform erythroderma,0.90,shared_cui,1,disease,BioRED,true
D017573,36949004,Focal epithelial hyperplasia,0.90,shared_cui,1,disease,BC5CDR,true
D017699,30473006,Pain in pelvis,0.90,shared_cui,1,disease,BC5CDR,true
D017880,60475009,Congenital anomaly of limb,0.90,shared_cui,1,disease,BC5CDR,true
D018212,57500000,Giant cell tumor of bone,0.90,shared_cui,1,disease,BioRED,true
D018233,14269005,Embryonal rhabdomyosarcoma,0.90,shared_cui,1,disease,BC5CDR,true
D018256,82375006,Adenomatous polyp,0.90,shared_cui,1,disease,BC5CDR,true
D018288,11010461000119101,Small cell neuroendocrine carcinoma,0.90,shared_cui,1,disease,BioRED,true
